
映像名称                       PID 会话名              会话#       内存使用 
91 PC Suite.exe               6152 Console                    1      7,392 K
AndroidInterface.exe          8092 Console                    1      7,236 K
conhost.exe                   4180 Console                    1      3,816 K
360MobileMgr.exe              6252 Console                    1      8,472 K
360MobileMgr.exe              2552 Console                    1     23,732 K
cmd.exe                       4552 Console                    1      3,752 K
conhost.exe                   4428 Console                    1      6,404 K
java.exe                      6524 Console                    1     99,600 K
conhost.exe                   7120 Console                    1      6,296 K
cmd.exe                       2756 Console                    1      3,728 K
conhost.exe                   1672 Console                    1      6,444 K
java.exe                       916 Console                    1     92,524 K
chromedriver.exe              3908 Console                    1      7,672 K
conhost.exe                   4508 Console                    1      3,812 K
chrome.exe                    6056 Console                    1     76,832 K
chrome.exe                    8860 Console                    1     78,488 K
chrome.exe                    9032 Console                    1     27,736 K
chrome.exe                    8288 Console                    1     64,124 K
javaw.exe                     8464 Console                    1     77,028 K
chromedriver.exe               944 Console                    1      7,608 K
conhost.exe                   8380 Console                    1      3,836 K
chrome.exe                    9208 Console                    1     73,752 K
chrome.exe                    9140 Console                    1     73,132 K
chrome.exe                    8256 Console                    1     24,064 K
chrome.exe                    9124 Console                    1     68,432 K
cmd.exe                       8764 Console                    1      3,340 K
conhost.exe                   4196 Console                    1      6,320 K
adb.exe                       8796 Console                    1      4,240 K
cmd.exe                       8608 Console                    1      3,360 K
conhost.exe                   8792 Console                    1      6,328 K
adb.exe                       8376 Console                    1      4,228 K
SearchFilterHost.exe          8840 Services                   0      6,408 K
cmd.exe                       8632 Console                    1      3,312 K
conhost.exe                   8504 Console                    1      6,192 K
tasklist.exe                  8140 Console                    1      5,932 K
