
映像名称                       PID 会话名              会话#       内存使用 
conhost.exe                   8352 Console                    1        808 K
cmd.exe                       6692 Console                    1        924 K
conhost.exe                   6668 Console                    1      1,824 K
java.exe                      9196 Console                    1     19,064 K
conhost.exe                   6556 Console                    1      1,772 K
firefox.exe                   7452 Console                    1    235,312 K
chromedriver.exe              2392 Console                    1      2,208 K
conhost.exe                   9192 Console                    1        932 K
chromedriver.exe              7200 Console                    1      2,360 K
conhost.exe                   7504 Console                    1        804 K
chromedriver.exe              9708 Console                    1      3,156 K
conhost.exe                  10060 Console                    1        836 K
chromedriver.exe              3728 Console                    1      8,036 K
conhost.exe                   9608 Console                    1      1,840 K
java.exe                     10104 Console                    1     88,900 K
taskhost.exe                  8744 Console                    1      3,952 K
QQProtect.exe                11252 Console                    1     14,392 K
QQ.exe                       11468 Console                    1    105,436 K
TXPlatform.exe               11776 Console                    1      1,512 K
QQExternal.exe               10068 Console                    1      7,520 K
SohuNews.exe                 11088 Console                    1     69,388 K
chromedriver.exe             12308 Console                    1      8,920 K
conhost.exe                   3612 Console                    1      2,672 K
chromedriver.exe              7420 Console                    1      7,864 K
conhost.exe                   5640 Console                    1      2,888 K
chromedriver.exe             10492 Console                    1      8,932 K
conhost.exe                  12880 Console                    1      3,732 K
chromedriver.exe             12752 Console                    1      7,240 K
conhost.exe                  12988 Console                    1      3,880 K
chromedriver.exe             12884 Console                    1      8,596 K
conhost.exe                   8328 Console                    1      3,896 K
WUDFHost.exe                 11108 Services                   0      7,672 K
javaw.exe                    12720 Console                    1     86,324 K
chromedriver.exe             12760 Console                    1     10,192 K
conhost.exe                  11916 Console                    1      3,868 K
chrome.exe                    9228 Console                    1     63,984 K
chrome.exe                    9880 Console                    1     75,760 K
chrome.exe                    7656 Console                    1     22,412 K
chrome.exe                    2152 Console                    1     90,916 K
SearchFilterHost.exe          3172 Services                   0      6,476 K
cmd.exe                      12964 Console                    1      3,428 K
conhost.exe                   4672 Console                    1      6,852 K
adb.exe                      10756 Console                    1      4,296 K
cmd.exe                      12140 Console                    1      3,332 K
conhost.exe                  10396 Console                    1      6,460 K
tasklist.exe                 12436 Console                    1      5,976 K
